sale_id,sale_date,customer_id,product_id,quantity,unit_price,total_amount,store_id,payment_type,discount,valid_customer,valid_product
2394,2018-01-05,1205.0,UNKNOWN_PRODUCT,2.0,3180.0,6360.0,S01,cash,0.0,True,False
2395,2018-01-05,217.0,UNKNOWN_PRODUCT,3.0,1318.0,3954.0,S01,card,0.05,True,False
2396,2018-01-05,257.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,card,0.0,True,False
2397,2018-01-05,86.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,,cash,0.0,True,False
2398,2018-01-05,60.0,UNKNOWN_PRODUCT,1.0,1912.0,1912.0,UNKNOWN_STORE,upi,0.0,True,False
2400,2018-01-05,907.0,UNKNOWN_PRODUCT,1.0,3193.0,3193.0,S03,upi,0.0,True,False
2401,2018-01-05,442.0,UNKNOWN_PRODUCT,1.0,144.0,144.0,S02,card,0.1,True,False
2402,2018-01-05,1085.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,card,0.0,True,False
2403,2018-01-05,997.0,UNKNOWN_PRODUCT,3.0,2377.0,7131.0,S01,cash,0.0,True,False
2404,2018-01-05,1398.0,UNKNOWN_PRODUCT,1.0,2668.0,2668.0,S02,credit card,0.05,True,False
2405,2018-01-05,257.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,cash,0.05,True,False
2406,2018-01-05,1039.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,netbanking,0.0,True,False
2407,2018-01-05,1329.0,UNKNOWN_PRODUCT,3.0,3705.0,11115.0,UNKNOWN_STORE,card,0.1,True,False
2408,2018-01-05,136.0,UNKNOWN_PRODUCT,1.0,2541.0,2541.0,UNKNOWN_STORE,card,0.0,True,False
2409,2018-01-05,173.0,UNKNOWN_PRODUCT,1.0,1138.0,1138.0,UNKNOWN_STORE,upi,0.1,True,False
2410,2018-01-05,564.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,cash,0.0,True,False
2411,2018-01-05,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,1.0,3305.0,3305.0,S03,cash,0.0,False,False
2412,2018-01-05,168.0,UNKNOWN_PRODUCT,2.0,2175.0,4350.0,S03,cash,0.0,True,False
2413,2018-01-05,1458.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S02,cash,0.05,True,False
2414,2018-01-05,28.0,UNKNOWN_PRODUCT,1.0,796.0,796.0,S01,credit card,0.1,True,False
2415,2018-01-05,1379.0,UNKNOWN_PRODUCT,1.0,3927.0,3927.0,S02,upi,0.0,True,False
2416,2018-01-05,1282.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,credit card,0.0,True,False
2417,2018-01-05,564.0,UNKNOWN_PRODUCT,3.0,1318.0,3954.0,S02,netbanking,0.0,True,False
2418,2018-01-05,570.0,UNKNOWN_PRODUCT,1.0,2705.0,2705.0,UNKNOWN_STORE,credit card,0.05,True,False
2419,2018-01-05,1156.0,UNKNOWN_PRODUCT,2.0,946.0,1892.0,S02,upi,0.0,True,False
2420,2018-01-05,871.0,UNKNOWN_PRODUCT,3.0,1318.0,3954.0,S03,netbanking,0.0,True,False
2421,2018-01-05,931.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,cash,0.0,True,False
2422,2018-01-05,1079.0,UNKNOWN_PRODUCT,2.0,2352.0,4704.0,S02,cash,0.1,True,False
2423,2016-05-09,457.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,,credit card,0.0,True,False
2424,2018-01-05,106.0,UNKNOWN_PRODUCT,1.0,4177.0,4177.0,S03,credit card,0.05,True,False
2425,2023-06-04,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,1.0,4251.0,4251.0,S03,netbanking,0.0,False,False
2426,2022-04-11,1003.0,UNKNOWN_PRODUCT,1.0,2413.0,2413.0,S03,cash,0.0,True,False
2427,2018-01-05,259.0,UNKNOWN_PRODUCT,3.0,4739.0,14217.0,S01,credit card,0.0,True,False
2428,2018-01-05,1029.0,UNKNOWN_PRODUCT,1.0,3644.0,3644.0,UNKNOWN_STORE,upi,0.0,True,False
2429,2018-01-05,591.0,UNKNOWN_PRODUCT,3.0,1318.0,3954.0,UNKNOWN_STORE,upi,0.05,True,False
2430,2018-01-05,10.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,UNKNOWN_STORE,credit card,0.0,True,False
2431,2018-01-05,615.0,UNKNOWN_PRODUCT,1.0,1442.0,1442.0,S02,card,0.05,True,False
2432,2018-01-05,1270.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,UNKNOWN_STORE,netbanking,0.0,True,False
2433,2018-01-05,1443.0,24,1.0,4708.0,4708.0,S01,card,0.05,True,True
2434,2018-01-05,822.0,UNKNOWN_PRODUCT,1.0,333.0,333.0,,cash,0.1,True,False
2435,2018-01-05,655.0,UNKNOWN_PRODUCT,1.0,4895.0,4895.0,S02,credit card,0.0,True,False
2436,2018-01-05,700.0,UNKNOWN_PRODUCT,1.0,1853.0,1853.0,UNKNOWN_STORE,credit card,0.0,True,False
2437,2018-01-05,1454.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,cash,0.05,True,False
2438,2025-11-09,851.0,UNKNOWN_PRODUCT,3.0,1318.0,3954.0,,netbanking,0.05,True,False
2439,2018-01-05,1338.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,upi,0.1,True,False
2440,2018-01-05,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,1.0,3090.0,3090.0,S03,card,0.0,False,False
2441,2018-01-05,720.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,cash,0.0,True,False
2442,2018-01-05,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,,cash,0.0,False,False
2443,2018-01-05,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,upi,0.0,False,False
2444,2018-01-05,859.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,card,0.1,True,False
2445,2018-01-05,929.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,,cash,0.05,True,False
2446,2018-01-05,215.0,UNKNOWN_PRODUCT,1.0,4000.0,4000.0,S02,upi,0.0,True,False
2447,2018-01-05,78.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,UNKNOWN_STORE,card,0.0,True,False
2448,2021-02-06,1322.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,credit card,0.1,True,False
2449,2018-01-05,392.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,upi,0.0,True,False
2450,2018-01-05,1224.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,credit card,0.05,True,False
2451,2018-01-05,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,3.0,2259.0,6777.0,S03,credit card,0.1,False,False
2452,2018-01-05,1175.0,UNKNOWN_PRODUCT,1.0,4846.0,4846.0,UNKNOWN_STORE,netbanking,0.0,True,False
2453,2018-01-05,1147.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,UNKNOWN_STORE,upi,0.0,True,False
2454,2018-01-05,630.0,496,1.0,1318.0,1318.0,S03,credit card,0.1,True,True
2455,2018-01-05,9.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,S01,cash,0.0,True,False
2456,2018-01-05,682.0,UNKNOWN_PRODUCT,3.0,1318.0,3954.0,UNKNOWN_STORE,card,0.0,True,False
2457,2018-01-05,895.0,UNKNOWN_PRODUCT,1.0,1065.0,1065.0,S01,credit card,0.0,True,False
2458,2018-01-05,1088.0,328,2.0,255.0,510.0,UNKNOWN_STORE,netbanking,0.1,True,True
2459,2018-01-05,393.0,UNKNOWN_PRODUCT,1.0,2286.0,2286.0,S01,credit card,0.0,True,False
2460,2018-01-05,909.0,149,1.0,1090.0,1090.0,UNKNOWN_STORE,netbanking,0.0,True,True
2461,2018-01-05,9.0,UNKNOWN_PRODUCT,2.0,1129.0,2258.0,UNKNOWN_STORE,upi,0.0,True,False
2462,2018-01-05,920.0,UNKNOWN_PRODUCT,3.0,1884.0,5652.0,S03,card,0.05,True,False
2463,2018-01-05,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,cash,0.05,False,False
2464,2018-01-05,446.0,UNKNOWN_PRODUCT,1.0,3314.0,3314.0,S03,cash,0.0,True,False
2465,2018-01-05,1137.0,352,1.0,1127.0,1127.0,UNKNOWN_STORE,upi,0.1,True,True
2466,2018-01-05,1123.0,UNKNOWN_PRODUCT,1.0,4022.0,4022.0,S03,card,0.1,True,False
2467,2018-01-05,365.0,UNKNOWN_PRODUCT,1.0,1236.0,1236.0,S03,upi,0.0,True,False
2468,2018-01-05,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,1.0,3556.0,3556.0,S01,card,0.05,False,False
2469,2018-01-05,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,netbanking,0.0,False,False
2470,2020-11-11,922.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,credit card,0.0,True,False
2471,2018-01-05,1079.0,149,2.0,4832.0,9664.0,S01,cash,0.0,True,True
2472,2018-01-05,251.0,UNKNOWN_PRODUCT,3.0,1318.0,3954.0,S01,cash,0.1,True,False
2473,2018-01-05,1055.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,UNKNOWN_STORE,upi,0.0,True,False
2474,2018-01-05,240.0,UNKNOWN_PRODUCT,1.0,4176.0,4176.0,,credit card,0.0,True,False
2475,2018-01-05,1304.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,UNKNOWN_STORE,credit card,0.1,True,False
2476,2018-01-05,1265.0,UNKNOWN_PRODUCT,1.0,1085.0,1085.0,S02,netbanking,0.1,True,False
2477,2018-01-05,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,1.0,2555.0,2555.0,S01,upi,0.0,False,False
2478,2018-01-05,1060.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,card,0.0,True,False
2479,2018-01-05,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,credit card,0.1,False,False
2480,2018-01-05,303.0,UNKNOWN_PRODUCT,2.0,3347.0,6694.0,UNKNOWN_STORE,card,0.0,True,False
2481,2018-01-05,1109.0,217,1.0,2646.0,2646.0,UNKNOWN_STORE,card,0.05,True,True
2482,2018-01-05,351.0,UNKNOWN_PRODUCT,1.0,3277.0,3277.0,S02,cash,0.1,True,False
2483,2018-01-05,1422.0,UNKNOWN_PRODUCT,1.0,3841.0,3841.0,S03,cash,0.05,True,False
2484,2018-01-05,1278.0,UNKNOWN_PRODUCT,1.0,605.0,605.0,,cash,0.0,True,False
2485,2018-01-05,609.0,UNKNOWN_PRODUCT,1.0,1368.0,1368.0,S02,cash,0.0,True,False
2486,2018-01-05,710.0,UNKNOWN_PRODUCT,3.0,1318.0,3954.0,S03,cash,0.1,True,False
2487,2015-12-11,119.0,UNKNOWN_PRODUCT,1.0,3094.0,3094.0,,netbanking,0.0,True,False
2488,2018-01-05,566.0,UNKNOWN_PRODUCT,1.0,2403.0,2403.0,S02,upi,0.1,True,False
2489,2018-01-05,662.0,UNKNOWN_PRODUCT,1.0,4263.0,4263.0,UNKNOWN_STORE,card,0.1,True,False
2490,2018-01-05,535.0,UNKNOWN_PRODUCT,3.0,3409.0,10227.0,UNKNOWN_STORE,netbanking,0.05,True,False
2491,2021-11-07,353.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S02,cash,0.05,True,False
2492,2018-01-05,57.0,UNKNOWN_PRODUCT,1.0,3182.0,3182.0,UNKNOWN_STORE,credit card,0.0,True,False
2493,2020-03-07,438.0,UNKNOWN_PRODUCT,1.0,1879.0,1879.0,UNKNOWN_STORE,card,0.05,True,False
2494,2018-01-05,1286.0,UNKNOWN_PRODUCT,1.0,1884.0,1884.0,S02,credit card,0.0,True,False
2495,2018-01-05,209.0,UNKNOWN_PRODUCT,2.0,2545.0,5090.0,S03,card,0.0,True,False
2496,2018-01-05,525.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S02,netbanking,0.0,True,False
2497,2018-01-05,231.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,cash,0.0,True,False
2498,2018-01-05,777.0,UNKNOWN_PRODUCT,3.0,1318.0,3954.0,S03,credit card,0.1,True,False
2499,2018-01-05,583.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,,cash,0.05,True,False
2500,2018-01-05,648.0,UNKNOWN_PRODUCT,1.0,3897.0,3897.0,UNKNOWN_STORE,card,0.05,True,False
2501,2018-01-05,221.0,UNKNOWN_PRODUCT,1.0,1652.0,1652.0,S01,cash,0.0,True,False
2502,2018-01-05,1075.0,UNKNOWN_PRODUCT,1.0,4543.0,4543.0,S02,upi,0.0,True,False
2503,2018-01-05,730.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,S02,upi,0.0,True,False
2504,2018-01-05,31.0,UNKNOWN_PRODUCT,1.0,3250.0,3250.0,,card,0.1,True,False
2505,2018-01-05,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,1.0,1531.0,1531.0,S02,netbanking,0.0,False,False
2506,2018-01-05,480.0,UNKNOWN_PRODUCT,1.0,4559.0,4559.0,,cash,0.0,True,False
2507,2018-01-05,550.0,UNKNOWN_PRODUCT,1.0,4595.0,4595.0,S01,cash,0.0,True,False
2508,2018-01-05,1217.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,card,0.1,True,False
2509,2018-01-05,1070.0,UNKNOWN_PRODUCT,1.0,2959.0,2959.0,,cash,0.05,True,False
2510,2022-01-04,180.0,UNKNOWN_PRODUCT,1.0,2336.0,2336.0,S02,cash,0.0,True,False
2511,2018-01-05,1319.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,,cash,0.1,True,False
2512,2018-01-05,392.0,UNKNOWN_PRODUCT,2.0,1705.0,3410.0,,cash,0.0,True,False
2513,2018-01-05,76.0,UNKNOWN_PRODUCT,1.0,421.0,421.0,UNKNOWN_STORE,cash,0.0,True,False
2514,2018-01-05,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S02,netbanking,0.0,False,False
2515,2018-01-05,1229.0,452,2.0,1318.0,2636.0,UNKNOWN_STORE,cash,0.0,True,True
2516,2018-01-05,497.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,,card,0.05,True,False
2517,2018-01-05,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,1.0,667.0,667.0,,netbanking,0.0,False,False
2518,2018-01-05,613.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,,netbanking,0.05,True,False
2519,2018-01-05,772.0,UNKNOWN_PRODUCT,1.0,2863.0,2863.0,S01,credit card,0.1,True,False
2520,2024-08-05,191.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,netbanking,0.0,True,False
2521,2018-06-06,1257.0,UNKNOWN_PRODUCT,1.0,2526.0,2526.0,S01,cash,0.0,True,False
2522,2018-01-05,1263.0,UNKNOWN_PRODUCT,1.0,1722.0,1722.0,S03,credit card,0.1,True,False
2523,2018-01-05,345.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,,netbanking,0.0,True,False
2524,2018-01-05,925.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,upi,0.05,True,False
2525,2021-09-11,672.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,,netbanking,0.1,True,False
2526,2018-01-05,336.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S02,card,0.0,True,False
2527,2018-01-05,525.0,UNKNOWN_PRODUCT,1.0,4378.0,4378.0,S02,cash,0.05,True,False
2528,2017-03-09,322.0,UNKNOWN_PRODUCT,3.0,1318.0,3954.0,S01,card,0.0,True,False
2529,2018-01-05,552.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,S01,upi,0.0,True,False
2530,2025-01-04,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,S02,upi,0.1,False,False
2531,2018-01-05,408.0,UNKNOWN_PRODUCT,1.0,2609.0,2609.0,S02,card,0.05,True,False
2532,2018-01-05,173.0,UNKNOWN_PRODUCT,2.0,4343.0,8686.0,S01,credit card,0.1,True,False
2533,2018-01-05,260.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S02,netbanking,0.0,True,False
2534,2018-01-05,1000.0,UNKNOWN_PRODUCT,3.0,1318.0,3954.0,S02,card,0.0,True,False
2535,2018-01-05,754.0,UNKNOWN_PRODUCT,1.0,4305.0,4305.0,S02,card,0.05,True,False
2536,2018-01-05,1139.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,UNKNOWN_STORE,credit card,0.1,True,False
2537,2018-01-05,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,1.0,131.0,131.0,S02,upi,0.0,False,False
2538,2018-01-05,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,card,0.0,False,False
2539,2018-01-05,263.0,UNKNOWN_PRODUCT,1.0,2726.0,2726.0,S02,cash,0.0,True,False
2540,2018-01-05,468.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,,card,0.1,True,False
2541,2018-01-05,439.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,cash,0.0,True,False
2542,2018-01-05,952.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,cash,0.0,True,False
2543,2018-01-05,22.0,UNKNOWN_PRODUCT,1.0,2086.0,2086.0,UNKNOWN_STORE,cash,0.05,True,False
2544,2018-01-05,1135.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,credit card,0.0,True,False
2545,2015-11-03,483.0,UNKNOWN_PRODUCT,1.0,4553.0,4553.0,UNKNOWN_STORE,upi,0.0,True,False
2546,2018-01-05,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,cash,0.0,False,False
2547,2018-01-05,1050.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,cash,0.0,True,False
2548,2018-01-05,472.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,UNKNOWN_STORE,netbanking,0.1,True,False
2549,2017-02-06,164.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,,netbanking,0.0,True,False
2550,2018-01-05,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,2.0,890.0,1780.0,UNKNOWN_STORE,credit card,0.0,False,False
2551,2018-01-05,1052.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,,netbanking,0.05,True,False
2552,2018-01-05,462.0,UNKNOWN_PRODUCT,1.0,2467.0,2467.0,S01,cash,0.0,True,False
2553,2018-01-05,121.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,UNKNOWN_STORE,cash,0.0,True,False
2554,2018-01-05,466.0,163,1.0,4903.0,4903.0,S02,cash,0.0,True,True
2555,2018-01-05,188.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,S02,cash,0.1,True,False
2556,2018-01-05,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,3.0,1117.0,3351.0,S01,cash,0.1,False,False
2557,2018-01-05,1437.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S02,upi,0.1,True,False
2558,2018-01-05,1439.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,S03,upi,0.05,True,False
2559,2018-01-05,573.0,326,1.0,4959.0,4959.0,S01,netbanking,0.05,True,True
2560,2018-01-05,859.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S02,cash,0.0,True,False
2561,2018-01-05,242.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,S01,credit card,0.0,True,False
2562,2018-01-05,410.0,UNKNOWN_PRODUCT,3.0,1318.0,3954.0,S02,upi,0.0,True,False
2563,2018-01-05,1127.0,UNKNOWN_PRODUCT,1.0,3796.0,3796.0,UNKNOWN_STORE,cash,0.0,True,False
2564,2018-01-05,518.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,netbanking,0.0,True,False
2565,2018-01-05,749.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,,card,0.0,True,False
2566,2018-01-05,977.0,UNKNOWN_PRODUCT,3.0,1318.0,3954.0,UNKNOWN_STORE,credit card,0.05,True,False
2567,2018-01-05,88.0,UNKNOWN_PRODUCT,2.0,3236.0,6472.0,UNKNOWN_STORE,cash,0.0,True,False
2568,2018-01-05,1129.0,UNKNOWN_PRODUCT,1.0,3128.0,3128.0,S02,upi,0.0,True,False
2569,2018-01-05,334.0,UNKNOWN_PRODUCT,3.0,1318.0,3954.0,S01,netbanking,0.05,True,False
2570,2024-03-09,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,3.0,1318.0,3954.0,S03,cash,0.05,False,False
2571,2018-01-05,1308.0,UNKNOWN_PRODUCT,1.0,4788.0,4788.0,UNKNOWN_STORE,cash,0.0,True,False
2573,2018-01-05,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,,cash,0.0,False,False
2574,2018-01-05,1192.0,UNKNOWN_PRODUCT,1.0,4531.0,4531.0,,credit card,0.0,True,False
2575,2018-01-05,1150.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,credit card,0.1,True,False
2576,2018-01-05,290.0,UNKNOWN_PRODUCT,1.0,1870.0,1870.0,UNKNOWN_STORE,credit card,0.0,True,False
2577,2018-01-05,783.0,UNKNOWN_PRODUCT,1.0,4805.0,4805.0,UNKNOWN_STORE,credit card,0.1,True,False
2578,2018-01-05,1238.0,UNKNOWN_PRODUCT,1.0,1463.0,1463.0,S01,card,0.0,True,False
2579,2018-01-05,632.0,UNKNOWN_PRODUCT,3.0,2691.0,8073.0,,card,0.1,True,False
2580,2018-01-05,622.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,credit card,0.0,True,False
2581,2025-01-06,60.0,UNKNOWN_PRODUCT,1.0,261.0,261.0,,cash,0.1,True,False
2582,2018-01-05,690.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,cash,0.1,True,False
2583,2018-01-05,1440.0,UNKNOWN_PRODUCT,1.0,111.0,111.0,S01,cash,0.0,True,False
2584,2021-06-07,728.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,,upi,0.0,True,False
2585,2018-01-05,379.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S02,credit card,0.1,True,False
2586,2018-01-05,77.0,UNKNOWN_PRODUCT,3.0,4253.0,12759.0,UNKNOWN_STORE,cash,0.0,True,False
2587,2018-01-05,1156.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,S02,cash,0.0,True,False
2588,2018-01-05,386.0,UNKNOWN_PRODUCT,1.0,3992.0,3992.0,S02,cash,0.0,True,False
2589,2018-01-05,111.0,352,1.0,1318.0,1318.0,,card,0.0,True,True
2590,2018-01-05,1465.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,,upi,0.1,True,False
2591,2018-01-05,1375.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,cash,0.0,True,False
2592,2018-09-03,216.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S02,upi,0.0,True,False
2593,2018-01-05,1409.0,UNKNOWN_PRODUCT,3.0,1129.0,3387.0,UNKNOWN_STORE,cash,0.05,True,False
2594,2019-04-06,913.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S02,cash,0.0,True,False
2595,2018-01-05,790.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,S03,cash,0.1,True,False
2596,2018-01-05,95.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,cash,0.05,True,False
2597,2018-01-05,272.0,UNKNOWN_PRODUCT,1.0,1917.0,1917.0,S02,upi,0.0,True,False
2598,2018-01-05,635.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,S02,upi,0.0,True,False
2599,2018-01-05,462.0,UNKNOWN_PRODUCT,1.0,3439.0,3439.0,S03,cash,0.0,True,False
2600,2018-01-05,1438.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,netbanking,0.1,True,False
2601,2018-01-05,292.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,S02,netbanking,0.0,True,False
2602,2015-11-12,UNKNOWN_CUSTOMER,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,credit card,0.0,False,False
2603,2018-01-05,971.0,UNKNOWN_PRODUCT,1.0,2334.0,2334.0,S01,cash,0.0,True,False
2604,2018-01-05,1070.0,UNKNOWN_PRODUCT,1.0,1335.0,1335.0,S01,netbanking,0.05,True,False
2605,2022-11-05,1335.0,UNKNOWN_PRODUCT,3.0,3304.0,9912.0,UNKNOWN_STORE,card,0.0,True,False
2606,2018-01-05,846.0,UNKNOWN_PRODUCT,1.0,2549.0,2549.0,S02,card,0.0,True,False
2607,2018-01-05,744.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,credit card,0.0,True,False
2608,2018-01-05,202.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,cash,0.0,True,False
2610,2018-01-05,569.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S03,card,0.1,True,False
2611,2018-01-05,54.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,UNKNOWN_STORE,netbanking,0.0,True,False
2612,2018-01-05,19.0,UNKNOWN_PRODUCT,2.0,3852.0,7704.0,UNKNOWN_STORE,cash,0.05,True,False
2613,2018-01-05,1176.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S01,credit card,0.1,True,False
2614,2018-01-05,472.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S02,upi,0.0,True,False
2615,2018-01-05,96.0,UNKNOWN_PRODUCT,1.0,1683.0,1683.0,UNKNOWN_STORE,upi,0.0,True,False
2616,2018-01-05,839.0,UNKNOWN_PRODUCT,1.0,2140.0,2140.0,S03,upi,0.1,True,False
2617,2018-01-05,1037.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,S02,upi,0.0,True,False
2618,2018-01-05,1198.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,UNKNOWN_STORE,cash,0.0,True,False
2619,2018-01-05,1046.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,UNKNOWN_STORE,card,0.0,True,False
2620,2018-01-05,284.0,UNKNOWN_PRODUCT,2.0,1504.0,3008.0,UNKNOWN_STORE,netbanking,0.0,True,False
2621,2018-01-05,1104.0,UNKNOWN_PRODUCT,2.0,1318.0,2636.0,S01,cash,0.0,True,False
2622,2018-01-05,1291.0,UNKNOWN_PRODUCT,1.0,4884.0,4884.0,S03,cash,0.1,True,False
2623,2018-01-05,798.0,UNKNOWN_PRODUCT,3.0,1318.0,3954.0,UNKNOWN_STORE,credit card,0.0,True,False
2624,2018-01-05,187.0,UNKNOWN_PRODUCT,1.0,2434.0,2434.0,UNKNOWN_STORE,cash,0.05,True,False
2625,2018-01-05,129.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S02,credit card,0.0,True,False
2626,2018-01-05,1013.0,UNKNOWN_PRODUCT,3.0,1318.0,3954.0,S01,upi,0.1,True,False
2627,2018-01-05,133.0,UNKNOWN_PRODUCT,1.0,4033.0,4033.0,S03,credit card,0.1,True,False
2628,2018-01-05,286.0,UNKNOWN_PRODUCT,1.0,514.0,514.0,S03,netbanking,0.1,True,False
2629,2018-01-05,1020.0,UNKNOWN_PRODUCT,1.0,1318.0,1318.0,S02,credit card,0.1,True,False
